17535	2.5	-2.5	2.5	0
17536	2.5	2.5	2.5	0
17537	-2.5	2.5	2.5	0
17538	-2.5	-2.5	2.5	0
17539	2.5	2.5	-2.5	0
17540	2.5	-2.5	-2.5	0
17541	-2.5	-2.5	-2.5	0
17542	-2.5	2.5	-2.5	0
17543	7.5	-2.5	2.5	0
17544	7.5	2.5	2.5	0
17547	7.5	2.5	-2.5	0
17548	7.5	-2.5	-2.5	0
17551	12.5	-2.5	2.5	0
17552	12.5	2.5	2.5	0
17555	12.5	2.5	-2.5	0
17556	12.5	-2.5	-2.5	0
17559	17.5	-2.5	2.5	0
17560	17.5	2.5	2.5	0
17563	17.5	2.5	-2.5	0
17564	17.5	-2.5	-2.5	0
17567	22.5	-2.5	2.5	0
17568	22.5	2.5	2.5	0
17571	22.5	2.5	-2.5	0
17572	22.5	-2.5	-2.5	0
17575	27.5	-2.5	2.5	0
17576	27.5	2.5	2.5	0
17579	27.5	2.5	-2.5	0
17580	27.5	-2.5	-2.5	0
17583	32.5	-2.5	2.5	0
17584	32.5	2.5	2.5	0
17587	32.5	2.5	-2.5	0
17588	32.5	-2.5	-2.5	0
17591	37.5	-2.5	2.5	0
17592	37.5	2.5	2.5	0
17595	37.5	2.5	-2.5	0
17596	37.5	-2.5	-2.5	0
17599	42.5	-2.5	2.5	0
17600	42.5	2.5	2.5	0
17603	42.5	2.5	-2.5	0
17604	42.5	-2.5	-2.5	0
17607	47.5	-2.5	2.5	0
17608	47.5	2.5	2.5	0
17611	47.5	2.5	-2.5	0
17612	47.5	-2.5	-2.5	0
17615	52.5	-2.5	2.5	0
17616	52.5	2.5	2.5	0
17619	52.5	2.5	-2.5	0
17620	52.5	-2.5	-2.5	0
17623	57.5	-2.5	2.5	0
17624	57.5	2.5	2.5	0
17627	57.5	2.5	-2.5	0
17628	57.5	-2.5	-2.5	0
17631	62.5	-2.5	2.5	0
17632	62.5	2.5	2.5	0
17635	62.5	2.5	-2.5	0
17636	62.5	-2.5	-2.5	0
17639	67.5	-2.5	2.5	0
17640	67.5	2.5	2.5	0
17643	67.5	2.5	-2.5	0
17644	67.5	-2.5	-2.5	0
17647	72.5	-2.5	2.5	0
17648	72.5	2.5	2.5	0
17651	72.5	2.5	-2.5	0
17652	72.5	-2.5	-2.5	0
17655	77.5	-2.5	2.5	0
17656	77.5	2.5	2.5	0
17659	77.5	2.5	-2.5	0
17660	77.5	-2.5	-2.5	0
17663	82.5	-2.5	2.5	0
17664	82.5	2.5	2.5	0
17667	82.5	2.5	-2.5	0
17668	82.5	-2.5	-2.5	0
17671	87.5	-2.5	2.5	0
17672	87.5	2.5	2.5	0
17675	87.5	2.5	-2.5	0
17676	87.5	-2.5	-2.5	0
17679	92.5	-2.5	2.5	0
17680	92.5	2.5	2.5	0
17683	92.5	2.5	-2.5	0
17684	92.5	-2.5	-2.5	0
17687	97.5	-2.5	2.5	0
17688	97.5	2.5	2.5	0
17691	97.5	2.5	-2.5	0
17692	97.5	-2.5	-2.5	0
17695	102.5	-2.5	2.5	0
17696	102.5	2.5	2.5	0
17699	102.5	2.5	-2.5	0
17700	102.5	-2.5	-2.5	0
17703	107.5	-2.5	2.5	0
17704	107.5	2.5	2.5	0
17707	107.5	2.5	-2.5	0
17708	107.5	-2.5	-2.5	0
17711	112.5	-2.5	2.5	0
17712	112.5	2.5	2.5	0
17715	112.5	2.5	-2.5	0
17716	112.5	-2.5	-2.5	0
17719	117.5	-2.5	2.5	0
17720	117.5	2.5	2.5	0
17723	117.5	2.5	-2.5	0
17724	117.5	-2.5	-2.5	0
17727	122.5	-2.5	2.5	0
17728	122.5	2.5	2.5	0
17731	122.5	2.5	-2.5	0
17732	122.5	-2.5	-2.5	0
17735	127.5	-2.5	2.5	0
17736	127.5	2.5	2.5	0
17739	127.5	2.5	-2.5	0
17740	127.5	-2.5	-2.5	0
17743	132.5	-2.5	2.5	0
17744	132.5	2.5	2.5	0
17747	132.5	2.5	-2.5	0
17748	132.5	-2.5	-2.5	0
17751	137.5	-2.5	2.5	0
17752	137.5	2.5	2.5	0
17755	137.5	2.5	-2.5	0
17756	137.5	-2.5	-2.5	0
17759	142.5	-2.5	2.5	0
17760	142.5	2.5	2.5	0
17763	142.5	2.5	-2.5	0
17764	142.5	-2.5	-2.5	0
17767	147.5	-2.5	2.5	0
17768	147.5	2.5	2.5	0
17771	147.5	2.5	-2.5	0
17772	147.5	-2.5	-2.5	0
17775	152.5	-2.5	2.5	0
17776	152.5	2.5	2.5	0
17779	152.5	2.5	-2.5	0
17780	152.5	-2.5	-2.5	0
17783	157.5	-2.5	2.5	0
17784	157.5	2.5	2.5	0
17787	157.5	2.5	-2.5	0
17788	157.5	-2.5	-2.5	0
17791	162.5	-2.5	2.5	0
17792	162.5	2.5	2.5	0
17795	162.5	2.5	-2.5	0
17796	162.5	-2.5	-2.5	0
17799	167.5	-2.5	2.5	0
17800	167.5	2.5	2.5	0
17803	167.5	2.5	-2.5	0
17804	167.5	-2.5	-2.5	0
